dataTime,total_confirmed,total_death,total_recovered,total_hosp,total_intens,total_tests,B_confirmed,B_death,B_recovered,B_hosp,B_intens,K_confirmed,K_death,K_recovered,K_hosp,K_intens,Noe_confirmed,Noe_death,Noe_recovered,Noe_hosp,Noe_intens,Ooe_confirmed,Ooe_death,Ooe_recovered,Ooe_hosp,Ooe_intens,S_confirmed,S_death,S_recovered,S_hosp,S_intens,St_confirmed,St_death,St_recovered,St_hosp,St_intens,T_confirmed,T_death,T_recovered,T_hosp,T_intens,V_confirmed,V_death,V_recovered,V_hosp,V_intens,W_confirmed,W_death,W_recovered,W_hosp,W_intens,remarks,source,viewedTime
28.05.2020 15:00:00,16544,668,15286,107,30,427372,341,11,324,2,0,414,13,398,0,0,2861,100,2647,26,13,2292,60,2212,7,0,1220,38,1192,2,0,1835,147,1628,8,1,3536,108,3412,10,4,898,19,866,0,0,3147,172,2607,52,12,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",28.05.2020 22:29:02
29.05.2020 15:00:00,16575,668,15347,103,25,434302,341,11,325,2,0,414,13,398,0,0,2864,100,2654,26,11,2294,60,2212,7,0,1220,38,1193,3,0,1837,147,1638,7,1,3537,108,3416,12,3,898,19,866,0,0,3170,172,2645,46,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",30.05.2020 07:28:08
30.05.2020 18:00:00,16627,668,15520,98,23,442143,342,11,325,2,0,414,13,398,0,0,2866,100,2667,25,10,2295,60,2214,7,0,1220,38,1196,0,0,1836,147,1642,6,0,3537,108,3419,12,3,898,19,866,0,0,3219,172,2793,46,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",30.05.2020 22:54:42
31.05.2020 08:30:00,16638,668,15593,97,27,448534,342,11,325,2,0,414,13,398,0,0,2867,100,2673,22,10,2295,60,2215,7,0,1220,38,1196,0,0,1836,147,1645,6,0,3537,108,3420,7,3,898,19,866,0,0,3229,172,2855,53,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",31.05.2020 10:58:35
31.05.2020 15:30:00,16638,668,15593,97,27,448534,342,11,325,2,0,414,13,398,0,0,2866,100,2673,22,10,2296,60,2215,7,0,1220,38,1196,0,0,1836,147,1645,6,0,3537,108,3420,7,3,898,19,866,0,0,3229,172,2855,53,14,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200531-2017.html",01.06.2020 14:50:19
01.06.2020 08:00:00,16642,668,15596,97,29,451820,342,11,326,2,0,414,13,398,0,0,2866,100,2673,21,10,2296,60,2215,7,0,1220,38,1197,0,0,1836,147,1646,7,2,3537,108,3420,7,3,898,19,866,0,0,3233,172,2855,53,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",01.06.2020 14:52:16
01.06.2020 15:00:00,16643,668,15596,97,29,451820,342,11,326,2,0,414,13,398,0,0,2866,100,2673,21,10,2296,60,2215,7,0,1220,38,1197,0,0,1837,147,1646,7,2,3537,108,3420,7,3,898,19,866,0,0,3233,172,2855,53,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",01.06.2020 21:42:13
02.06.2020 15:00:00,16664,669,15629,88,26,456378,342,11,327,2,0,415,13,398,0,0,2866,100,2678,20,9,2297,61,2215,3,0,1220,38,1197,0,0,1837,147,1647,7,2,3535,108,3421,7,3,899,19,867,0,0,3253,172,2879,49,12,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",02.06.2020 18:25:45
03.06.2020 08:00:00,16674,670,15672,87,21,462958,342,11,328,2,0,416,13,398,0,0,2867,100,2687,19,6,2297,61,2221,3,0,1220,38,1197,0,0,1837,148,1655,7,2,3535,108,3425,7,2,900,19,867,0,0,3260,172,2894,49,11,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",03.06.2020 13:03:21
03.06.2020 15:00:00,16700,670,15672,87,21,462958,342,11,328,2,0,416,13,398,0,0,2868,100,2687,19,6,2300,61,2221,3,0,1220,38,1197,0,0,1840,148,1655,7,2,3536,108,3425,7,2,901,19,867,0,0,3277,172,2894,49,11,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200603-2017.html",04.06.2020 11:43:53
04.06.2020 08:00:00,16705,670,15717,87,22,471466,342,11,328,2,0,416,13,398,0,0,2868,100,2695,18,6,2301,61,2225,4,0,1220,38,1198,0,0,1840,148,1661,5,1,3537,108,3426,5,2,901,19,869,0,0,3280,172,2917,53,13,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",04.06.2020 11:45:18
04.06.2020 15:00:00,16731,670,15717,87,22,471466,342,11,328,2,0,416,13,398,0,0,2870,100,2695,18,6,2301,61,2225,4,0,1220,38,1198,0,0,1842,148,1661,5,1,3538,108,3426,5,2,901,19,869,0,0,3301,172,2917,53,13,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200604-2017.html",05.06.2020 09:10:03
05.06.2020 08:00:00,16740,670,15717,87,22,471466,342,11,328,2,0,416,13,398,0,0,2873,100,2695,18,6,2300,61,2225,4,0,1220,38,1198,0,0,1842,148,1661,5,1,3539,108,3426,5,2,901,19,869,0,0,3307,172,2917,53,13,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",05.06.2020 09:11:41
05.06.2020 15:00:00,16757,672,15742,75,20,479449,342,11,329,2,0,416,13,398,0,0,2876,100,2699,18,6,2306,61,2226,2,0,1220,38,1199,0,0,1845,149,1667,3,1,3539,108,3430,5,2,904,19,867,0,0,3309,173,2927,45,11,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200605-2017.html",06.06.2020 09:23:47
06.06.2020 08:00:00,16804,672,15742,75,20,479449,342,11,329,2,0,416,13,398,0,0,2880,100,2699,18,6,2310,61,2226,2,0,1220,38,1199,0,0,1845,149,1667,3,1,3539,108,3430,5,2,904,19,867,0,0,3348,173,2927,45,11,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",06.06.2020 09:25:09
06.06.2020 15:00:00,16817,672,15789,72,17,485912,342,11,329,2,0,416,13,398,0,0,2880,100,2706,16,5,2311,61,2228,2,0,1220,38,1200,0,0,1845,149,1669,3,1,3540,108,3432,2,1,904,19,876,0,0,3359,173,2951,47,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",06.06.2020 16:22:09
07.06.2020 15:00:00,16854,672,15793,69,17,489597,342,11,329,2,0,416,13,398,0,0,2883,100,2707,14,5,2313,61,2229,2,0,1221,38,1200,0,0,1845,149,1670,2,1,3540,108,3433,2,1,905,19,876,0,0,3389,173,2951,47,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",07.06.2020 15:27:19
08.06.2020 15:00:00,16879,672,15839,82,17,494761,342,11,329,2,0,416,13,399,0,0,2889,100,2707,14,6,2314,61,2230,5,0,1221,38,1200,0,0,1844,149,1678,2,1,3538,108,3434,2,1,905,19,876,0,0,3410,173,2986,57,9,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",08.06.2020 16:20:39
09.06.2020 08:00:00,16889,672,15875,84,19,500921,342,11,331,0,0,416,13,400,0,0,2889,100,2717,15,5,2314,61,2231,6,1,1221,38,1200,0,0,1843,149,1683,2,1,3539,108,3436,3,2,905,19,876,0,0,3420,173,3001,58,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",09.06.2020 12:42:33
09.06.2020 15:00:00,16897,672,15875,84,19,500921,342,11,331,0,0,415,13,400,0,0,2891,100,2717,15,5,2317,61,2231,6,1,1221,38,1200,0,0,1844,149,1683,2,1,3540,108,3436,3,2,906,19,876,0,0,3421,173,3001,58,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",10.06.2020 06:45:08
10.06.2020 15:00:00,16920,673,15910,80,17,506344,343,11,332,0,0,415,13,401,0,0,2891,100,2725,12,4,2325,61,2231,5,1,1223,38,1200,1,1,1843,150,1686,2,1,3540,108,3436,2,1,907,19,878,0,0,3433,173,3021,58,9,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",10.06.2020 16:19:14
11.06.2020 15:00:00,16945,674,15949,76,13,512501,343,11,332,0,0,415,13,401,0,0,2893,100,2742,13,2,2327,61,2232,5,1,1223,38,1201,1,0,1842,150,1686,2,1,3540,108,3436,2,1,907,19,878,0,0,3455,174,3041,53,8,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",11.06.2020 18:11:57
12.06.2020 15:00:00,16970,675,15985,69,9,516581,343,11,332,0,0,415,13,401,0,0,2899,100,2746,12,0,2330,61,2232,5,1,1223,38,1201,1,0,1841,150,1688,3,1,3540,108,3437,2,1,907,19,880,0,0,3472,175,3068,46,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",13.06.2020 07:23:58
13.06.2020 15:00:00,17001,677,16012,73,11,520976,343,11,329,0,0,415,13,401,0,0,2906,100,2750,14,2,2330,61,2232,5,1,1223,38,1201,1,0,1841,150,1690,1,1,3540,108,3437,2,1,907,19,881,0,0,3496,177,3091,50,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",14.06.2020 08:31:12
14.06.2020 15:30:00,17029,677,16059,69,12,524840,343,11,329,0,0,415,13,401,0,0,2912,100,2750,10,2,2330,61,2233,5,1,1223,38,1201,1,0,1841,150,1690,1,1,3541,108,3438,2,1,907,19,881,0,0,3517,177,3136,50,7,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",14.06.2020 19:04:47
15.06.2020 15:00:00,17074,678,16066,79,15,527670,343,11,329,0,0,419,13,401,0,0,2922,100,2750,11,2,2330,61,2234,10,2,1223,38,1201,1,0,1842,150,1689,2,2,3542,108,3438,2,1,907,19,881,0,0,3546,178,3143,53,8,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200615-2017.html",16.06.2020 08:46:32
16.06.2020 08:00:00,17098,678,16066,79,15,527670,343,11,329,0,0,419,13,401,0,0,2924,100,2750,11,2,2330,61,2234,10,2,1223,38,1201,1,0,1843,150,1689,2,2,3542,108,3438,2,1,907,19,881,0,0,3567,178,3143,53,8,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",16.06.2020 08:49:02
16.06.2020 15:00:00,17102,681,16089,78,12,532700,343,11,329,0,0,419,13,401,0,0,2924,100,2753,9,1,2331,61,2235,9,1,1225,38,1201,1,0,1843,150,1690,3,2,3542,108,3440,3,2,907,19,882,0,0,3568,181,3158,53,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",17.06.2020 07:29:39
17.06.2020 15:00:00,17117,687,16099,71,11,540615,344,11,329,0,0,419,13,402,0,0,2927,100,2754,7,1,2331,61,2235,8,1,1225,38,1201,1,0,1843,151,1688,4,3,3541,108,3440,2,1,906,19,882,0,0,3581,186,3168,49,5,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",18.06.2020 06:45:50
18.06.2020 15:00:00,17155,688,16101,72,8,545927,344,11,330,0,0,418,13,402,0,0,2932,100,2756,9,1,2333,61,2238,7,0,1226,38,1202,0,0,1845,151,1661,4,1,3541,108,3441,2,1,907,19,882,0,0,3609,187,3189,50,5,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",19.06.2020 07:23:51
19.06.2020 15:00:00,17187,688,16141,75,7,552130,345,11,329,0,0,419,13,402,0,0,2939,100,2761,11,1,2336,61,2240,7,0,1230,38,1202,0,0,1849,151,1661,5,1,3541,108,3442,1,0,907,19,888,0,0,3621,187,3216,51,5,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200619-2017.html",20.06.2020 08:50:17
20.06.2020 15:00:00,17234,688,16175,74,8,558208,346,11,329,2,0,422,13,402,1,0,2940,100,2765,12,2,2341,61,2249,7,0,1235,38,1202,2,0,1850,151,1672,5,1,3542,108,3443,1,0,907,19,889,0,0,3651,187,3224,44,5,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200620-2017.html",21.06.2020 10:30:19
21.06.2020 15:00:00,17261,690,16197,69,8,560584,346,11,329,2,0,422,13,402,1,0,2947,100,2767,10,2,2346,61,2250,7,0,1239,38,1202,3,0,1851,151,1672,5,1,3542,108,3443,2,0,907,19,889,0,0,3661,189,3243,39,5,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",22.06.2020 07:18:43
22.06.2020 15:00:00,17302,690,16241,69,10,565800,346,11,330,0,0,422,13,402,1,0,2954,100,2769,9,3,2349,61,2250,7,0,1241,38,1201,3,0,1851,151,1672,4,1,3543,108,3443,2,0,907,19,889,0,0,3689,189,3285,43,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",22.06.2020 16:20:11
23.06.2020 15:00:00,17324,693,16261,68,11,572473,347,11,331,0,0,422,13,402,1,0,2958,101,2777,11,4,2350,61,2254,5,0,1242,38,1201,3,0,1853,151,1673,4,1,3544,108,3444,2,0,907,19,889,0,0,3701,191,3290,42,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",24.06.2020 08:38:49
24.06.2020 15:00:00,17370,693,16282,70,11,578584,349,11,331,0,0,426,13,402,2,0,2965,101,2778,8,4,2362,61,2256,7,0,1245,38,1201,3,0,1853,151,1673,5,1,3545,108,3444,2,0,908,19,889,0,0,3717,191,3308,43,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",25.06.2020 07:03:17
25.06.2020 15:00:00,17400,698,16320,71,11,584243,349,11,332,0,0,429,13,402,2,0,2972,102,2783,11,3,2370,61,2263,11,1,1247,38,1201,3,0,1857,152,1676,4,1,3545,108,3444,2,0,908,19,889,0,0,3723,194,3330,38,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",26.06.2020 06:59:52
